Vann-nett_Rapport 7.4.2020;;;;;;;;;;;;;;;;;;
VannforekomstID;Vannforekomstnavn;Vanntype;Nasjonal vanntype;Interkalibreringstype;Økoregion kyst;Kysttype;Salinitet;Tidevann;Bølgeeksponering;Miksing i vannsøylen;Oppholdstid;Strømhastighet;Vannregionkoordinator;Vannregion;Vannområde;VassdragsområdeID;Vassdragsområde;Endret dato
0320050401-2-C;SLETTES;CH3513222;H3;CW-NEA7;Norskehavet Sør;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Søndre Fosen;117;HITRA KOMMUNE;4/30/2013 3:04:20 PM
0320050401-3-C;Straumfjorden;CH3513222;H3;CW-NEA7;Norskehavet Sør;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Søndre Fosen;117;HITRA KOMMUNE;05/09/2012 09:45
0320050401-4-C;Hestnes;CH3513222;H3;CW-NEA7;Norskehavet Sør;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Søndre Fosen;117;HITRA KOMMUNE;05/09/2012 09:45
0320050402-C;Helgebustadvågen;CH3513222;H3;CW-NEA7;Norskehavet Sør;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Søndre Fosen;117;HITRA KOMMUNE;01/01/2005 00:00
0320050403-C;Hestnessundet;CH3513222;H3;CW-NEA7;Norskehavet Sør;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Søndre Fosen;117;HITRA KOMMUNE;01/01/2005 00:00
0320050501-1-C;Grefsnesvågen;CH2512112;H2;CW-NEA1/26;Norskehavet Sør;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Søndre Fosen;117;HITRA KOMMUNE;05/09/2019 12:13
0320050501-3-C;Frøyfjorden-ytre;CH2512112;H2;CW-NEA1/26;Norskehavet Sør;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Søndre Fosen;117;HITRA KOMMUNE;02/07/2019 14:42
0320050501-4-C;Håvika;CH2512112;H2;CW-NEA1/26;Norskehavet Sør;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Søndre Fosen;118;FRØYA KOMMUNE;12/06/2012 08:28
0320050502-10-C;Frøyfjorden - indre;CH3513222;H3;CW-NEA1/26;Norskehavet Sør;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Søndre Fosen;117;HITRA KOMMUNE;02/12/2019 15:00
0320050502-3-C;Husvågen;CH2512112;H2;CW-NEA1/26;Norskehavet Sør;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Søndre Fosen;118;FRØYA KOMMUNE;5/16/2018 1:07:40 PM
0320050502-5-C;Kjerringvåg;CH2512112;H2;CW-NEA1/26;Norskehavet Sør;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Søndre Fosen;117;HITRA KOMMUNE;1/30/2012 2:16:04 PM
0320050502-7-C;Nord-Dolmvågen;CH2512112;H2;CW-NEA1/26;Norskehavet Sør;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Søndre Fosen;117;HITRA KOMMUNE;05/08/2012 12:29
0320050502-8-C;Jektvika;CH2512112;H2;CW-NEA1/26;Norskehavet Sør;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Søndre Fosen;117;HITRA KOMMUNE;05/09/2019 13:00
0320050502-9-C;Flatvalsundet;CH2512112;H2;CW-NEA1/26;Norskehavet Sør;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Søndre Fosen;118;FRØYA KOMMUNE;5/16/2018 1:18:34 PM
0320050600-C;Storfjorden;CH3513222;H3;CW-NEA7;Norskehavet Sør;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Søndre Fosen;118;FRØYA KOMMUNE;01/01/2005 00:00
0320050700-C;Veisfjorden;CH3513222;H3;CW-NEA7;Norskehavet Sør;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Søndre Fosen;118;FRØYA KOMMUNE;01/01/2005 00:00
0320050800-C;Oksbåsundet;CH3513222;H3;CW-NEA7;Norskehavet Sør;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Søndre Fosen;118;FRØYA KOMMUNE;01/01/2005 00:00
0321000030-C;Frohavet-vest;CH1511112;H1;CW-NEA1/26;Norskehavet Sør;Åpen eksponert kyst;Euhalin (> 30);Middels (1-5 m);Høy;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Søndre Fosen;118;FRØYA KOMMUNE;02/07/2019 14:47
0321000031-13-C;Kuøya;CH1511112;H1;CW-NEA1/26;Norskehavet Sør;Åpen eksponert kyst;Euhalin (> 30);Middels (1-5 m);Høy;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Søndre Fosen;117;HITRA KOMMUNE;1/30/2012 2:04:09 PM
0321000031-14-C;Hammarvika;CH1511112;H1;CW-NEA1/26;Norskehavet Sør;Åpen eksponert kyst;Euhalin (> 30);Middels (1-5 m);Høy;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Søndre Fosen;118;FRØYA KOMMUNE;1/30/2012 2:44:02 PM
0321000031-17-C;Hammarvågen;CH1511112;H1;CW-NEA1/26;Norskehavet Sør;Åpen eksponert kyst;Euhalin (> 30);Middels (1-5 m);Høy;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Søndre Fosen;118;FRØYA KOMMUNE;1/30/2012 2:47:13 PM
0321000031-1-C;Ulvan;CH1511112;H1;CW-NEA1/26;Norskehavet Sør;Åpen eksponert kyst;Euhalin (> 30);Middels (1-5 m);Høy;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Søndre Fosen;117;HITRA KOMMUNE;05/08/2012 12:57
0321000031-21-C;Bukta Inntian;CH1511112;H1;CW-NEA1/26;Norskehavet Sør;Åpen eksponert kyst;Euhalin (> 30);Middels (1-5 m);Høy;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Søndre Fosen;118;FRØYA KOMMUNE;01/03/2019 14:51
0321000031-22-C;Siholmen syd;CH1511112;H1;CW-NEA1/26;Norskehavet Sør;Åpen eksponert kyst;Euhalin (> 30);Middels (1-5 m);Høy;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Søndre Fosen;118;FRØYA KOMMUNE;1/30/2012 2:54:33 PM
0321000031-25-C;Siholmen nord;CH1511112;H1;CW-NEA1/26;Norskehavet Sør;Åpen eksponert kyst;Euhalin (> 30);Middels (1-5 m);Høy;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Søndre Fosen;118;FRØYA KOMMUNE;1/30/2012 2:56:11 PM
0321000031-26-C;Ervika;CH1511112;H1;CW-NEA1/26;Norskehavet Sør;Åpen eksponert kyst;Euhalin (> 30);Middels (1-5 m);Høy;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Søndre Fosen;118;FRØYA KOMMUNE;1/30/2012 2:58:39 PM
0321000031-28-C;Galten;CH1511112;H1;CW-NEA1/26;Norskehavet Sør;Åpen eksponert kyst;Euhalin (> 30);Middels (1-5 m);Høy;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Søndre Fosen;118;FRØYA KOMMUNE;1/30/2012 3:00:37 PM
0321000031-30-C;Frohavet;CH1511112;H1;CW-NEA1/26;Norskehavet Sør;Åpen eksponert kyst;Euhalin (> 30);Middels (1-5 m);Høy;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Søndre Fosen;118;FRØYA KOMMUNE;02/07/2019 14:48
0321000031-31-C;Knarrlagsundet;CH7512222;;Not applicable;Norskehavet Sør;Strømrikt sund;Euhalin (> 30);Middels (1-5 m);Moderat;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Søndre Fosen;117;HITRA KOMMUNE;05/08/2012 12:38
0321000031-32-C;Madsvågen;CH1511112;H1;CW-NEA1/26;Norskehavet Sør;Åpen eksponert kyst;Euhalin (> 30);Middels (1-5 m);Høy;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Søndre Fosen;118;FRØYA KOMMUNE;05/10/2012 13:39
0321000031-33-C;Sistrandsva;CH1511112;H1;CW-NEA1/26;Norskehavet Sør;Åpen eksponert kyst;Euhalin (> 30);Middels (1-5 m);Høy;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Søndre Fosen;118;FRØYA KOMMUNE;05/10/2012 13:39
0321000032-10-C;Frohavet Sør;CH1511112;H1;CW-NEA1/26;Norskehavet Sør;Åpen eksponert kyst;Euhalin (> 30);Middels (1-5 m);Høy;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Nordre Fosen;134;TEKSDALSELVA/FROHAVET SØR: GARTEN-LYSØYSUND;8/21/2018 2:41:56 PM
0321000032-2-C;Lysøysundet;CH1511112;H1;CW-NEA1/26;Norskehavet Sør;Åpen eksponert kyst;Euhalin (> 30);Middels (1-5 m);Høy;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Nordre Fosen;134;TEKSDALSELVA/FROHAVET SØR: GARTEN-LYSØYSUND;05/11/2010 13:12
0321000032-4-C;Bålsfjorden - Sandnesvågen;CH1511112;H1;CW-NEA1/26;Norskehavet Sør;Åpen eksponert kyst;Euhalin (> 30);Middels (1-5 m);Høy;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Nordre Fosen;134;TEKSDALSELVA/FROHAVET SØR: GARTEN-LYSØYSUND;3/24/2020 2:49:04 PM
0321000032-5-C;Kjempa - Mandal;CH2512112;H2;CW-NEA1/26;Norskehavet Sør;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Nordre Fosen;134;TEKSDALSELVA/FROHAVET SØR: GARTEN-LYSØYSUND;05/09/2012 13:40
0321000032-7-C;Melemsvika;CH1511112;H1;CW-NEA1/26;Norskehavet Sør;Åpen eksponert kyst;Euhalin (> 30);Middels (1-5 m);Høy;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Nordre Fosen;134;TEKSDALSELVA/FROHAVET SØR: GARTEN-LYSØYSUND;05/09/2012 13:58
0321000032-9-C;Skipparvika;CH1511112;H1;CW-NEA1/26;Norskehavet Sør;Åpen eksponert kyst;Euhalin (> 30);Middels (1-5 m);Høy;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Nordre Fosen;134;TEKSDALSELVA/FROHAVET SØR: GARTEN-LYSØYSUND;05/09/2012 14:16
0321000033-1-C;Linesøya havn;CH1511112;H1;CW-NEA1/26;Norskehavet Sør;Åpen eksponert kyst;Euhalin (> 30);Middels (1-5 m);Høy;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Nordre Fosen;136;HOFSTADELVA/FROHAVET NORD;03/11/2020 10:21
0321000033-3-C;Kiransundet;CH3513222;H3;CW-NEA7;Norskehavet Sør;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Nordre Fosen;136;HOFSTADELVA/FROHAVET NORD;05/08/2012 13:44
0321000033-4-C;Frohavet - Flesafjorden;CH1511112;H1;CW-NEA1/26;Norskehavet Sør;Åpen eksponert kyst;Euhalin (> 30);Middels (1-5 m);Høy;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Nordre Fosen;136;HOFSTADELVA/FROHAVET NORD;8/21/2018 11:04:01 AM
0321010100-1-C;Grandvika;CH2512112;H2;CW-NEA1/26;Norskehavet Sør;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Nordre Fosen;134;TEKSDALSELVA/FROHAVET SØR: GARTEN-LYSØYSUND;8/21/2018 2:53:20 PM
0321010100-2-C;Garthavna;CH2512112;H2;CW-NEA1/26;Norskehavet Sør;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Nordre Fosen;134;TEKSDALSELVA/FROHAVET SØR: GARTEN-LYSØYSUND;1/27/2012 9:26:14 AM
0321010200-C;Lyngholmsråsa;CH2512112;H2;CW-NEA1/26;Norskehavet Sør;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Nordre Fosen;134;TEKSDALSELVA/FROHAVET SØR: GARTEN-LYSØYSUND;2/13/2019 9:56:05 AM
0321010300-2-C;Bjugnfjorden;CH3513222;H3;CW-NEA7;Norskehavet Sør;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Nordre Fosen;134;TEKSDALSELVA/FROHAVET SØR: GARTEN-LYSØYSUND;02/07/2019 15:33
0321010300-4-C;Uthaug havn;CH3513222;H3;CW-NEA7;Norskehavet Sør;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Nordre Fosen;134;TEKSDALSELVA/FROHAVET SØR: GARTEN-LYSØYSUND;1/27/2012 9:31:05 AM
0321010400-1-C;Dypfestvågen;CH2512112;H2;CW-NEA1/26;Norskehavet Sør;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Nordre Fosen;134;TEKSDALSELVA/FROHAVET SØR: GARTEN-LYSØYSUND;1/27/2012 9:45:05 AM
0321010400-3-C;Tarvafjorden;CH2512112;H2;CW-NEA1/26;Norskehavet Sør;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Nordre Fosen;134;TEKSDALSELVA/FROHAVET SØR: GARTEN-LYSØYSUND;8/21/2018 2:42:52 PM
0321010400-4-C;Islandsvika;CH2512112;H2;CW-NEA1/26;Norskehavet Sør;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Nordre Fosen;134;TEKSDALSELVA/FROHAVET SØR: GARTEN-LYSØYSUND;1/27/2012 9:47:20 AM
0321010500-C;Valsfjorden;CH3513222;H3;CW-NEA7;Norskehavet Sør;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Nordre Fosen;134;TEKSDALSELVA/FROHAVET SØR: GARTEN-LYSØYSUND;01/01/2005 00:00
0321020101-C;Rømnesvika;CH3513222;H3;CW-NEA7;Norskehavet Sør;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Nordre Fosen;134;TEKSDALSELVA/FROHAVET SØR: GARTEN-LYSØYSUND;2/13/2019 9:59:06 AM
0321020102-C;Holkjela;CH3513222;H3;CW-NEA7;Norskehavet Sør;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Nordre Fosen;134;TEKSDALSELVA/FROHAVET SØR: GARTEN-LYSØYSUND;3/24/2020 7:09:49 PM
0321020200-C;Koet;CH6413231;;Not applicable;Norskehavet Sør;Oksygenfattig fjord;Polyhalin (18 - 30);Middels (1-5 m);Beskyttet;Delvis blandet;Lang (måneder/år);Svak (< 1 knop);Trøndelag FK;Trøndelag;Nordre Fosen;134;TEKSDALSELVA/FROHAVET SØR: GARTEN-LYSØYSUND;01/01/2005 00:00
0321030100-1-C;Kabelvågen i Lauvøyfjorden;CH2512112;H2;CW-NEA1/26;Norskehavet Sør;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Nordre Fosen;135;STORDALSELVA/ÅFJORDEN OG SKRÅFJORDEN;03/06/2020 13:30
0321030100-3-C;Barøyvågen;CH2512112;H2;CW-NEA1/26;Norskehavet Sør;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Nordre Fosen;135;STORDALSELVA/ÅFJORDEN OG SKRÅFJORDEN;1/27/2012 9:56:06 AM
0321030100-5-C;Tiltremsvika;CH2512112;H2;CW-NEA1/26;Norskehavet Sør;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Nordre Fosen;135;STORDALSELVA/ÅFJORDEN OG SKRÅFJORDEN;05/09/2012 10:23
0321030100-6-C;Lauvøyfjorden;CH2512112;H2;CW-NEA1/26;Norskehavet Sør;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Nordre Fosen;134;TEKSDALSELVA/FROHAVET SØR: GARTEN-LYSØYSUND;8/21/2018 2:54:32 PM
0321030200-1-C;Monstadbukta;CH4413222;H4;Not applicable;Norskehavet Sør;Ferskvannspåvirket beskyttet fjord;Polyhalin (18 - 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Nordre Fosen;135;STORDALSELVA/ÅFJORDEN OG SKRÅFJORDEN;03/11/2020 11:52
0321030200-2-C;Åfjorden;CH4413222;H4;Not applicable;Norskehavet Sør;Ferskvannspåvirket beskyttet fjord;Polyhalin (18 - 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Nordre Fosen;135;STORDALSELVA/ÅFJORDEN OG SKRÅFJORDEN;2/13/2019 10:00:47 AM
0321030200-3-C;Kroksvågen;CH4413222;H4;Not applicable;Norskehavet Sør;Ferskvannspåvirket beskyttet fjord;Polyhalin (18 - 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Nordre Fosen;135;STORDALSELVA/ÅFJORDEN OG SKRÅFJORDEN;03/11/2020 12:53
0321030200-5-C;Svalan;CH4413222;H4;Not applicable;Norskehavet Sør;Ferskvannspåvirket beskyttet fjord;Polyhalin (18 - 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Nordre Fosen;135;STORDALSELVA/ÅFJORDEN OG SKRÅFJORDEN;10/19/2009 12:00:00 AM
0321030300-C;Oldfjorden;CH3513222;H3;CW-NEA7;Norskehavet Sør;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Nordre Fosen;135;STORDALSELVA/ÅFJORDEN OG SKRÅFJORDEN;01/01/2005 00:00
0321030401-C;Grytfjorden;CH8523231;;CW-NEA7;Norskehavet Sør;Særegne vannforekomster;Euhalin (> 30);Liten (< 1 m);Beskyttet;Delvis blandet;Lang (måneder/år);Svak (< 1 knop);Trøndelag FK;Trøndelag;Nordre Fosen;135;STORDALSELVA/ÅFJORDEN OG SKRÅFJORDEN;06/08/2018 12:21
0321030402-1-C;Skråfjorden;CH3513222;H3;CW-NEA7;Norskehavet Sør;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Nordre Fosen;135;STORDALSELVA/ÅFJORDEN OG SKRÅFJORDEN;8/29/2018 1:20:58 PM
0321030402-2-C;Barøybukta - Eidemsbukta;CH3513222;H3;CW-NEA7;Norskehavet Sør;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Nordre Fosen;135;STORDALSELVA/ÅFJORDEN OG SKRÅFJORDEN;05/09/2012 10:10
0321030500-10-C;Herfjorden;CH2512112;H2;CW-NEA1/26;Norskehavet Sør;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Nordre Fosen;136;HOFSTADELVA/FROHAVET NORD;8/21/2018 2:25:18 PM
0321030500-11-C;Linesfjorden;CH2512112;H2;CW-NEA1/26;Norskehavet Sør;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Nordre Fosen;136;HOFSTADELVA/FROHAVET NORD;02/07/2019 15:39
0321030500-12-C;Grøttingssanden;CH2512112;H2;CW-NEA1/26;Norskehavet Sør;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Nordre Fosen;136;HOFSTADELVA/FROHAVET NORD;8/29/2018 1:22:42 PM
0321030500-2-C;Ratvika;CH2512112;H2;CW-NEA1/26;Norskehavet Sør;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Nordre Fosen;136;HOFSTADELVA/FROHAVET NORD;1/24/2012 10:52:15 AM
0321030500-4-C;Hosensundet;CH2512112;H2;CW-NEA1/26;Norskehavet Sør;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Nordre Fosen;136;HOFSTADELVA/FROHAVET NORD;1/24/2012 11:07:40 AM
0321030500-6-C;Hosnavika;CH2512112;H2;CW-NEA1/26;Norskehavet Sør;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Nordre Fosen;136;HOFSTADELVA/FROHAVET NORD;03/11/2020 13:23
0321030500-8-C;Grimsneset;CH2512112;H2;CW-NEA1/26;Norskehavet Sør;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Nordre Fosen;136;HOFSTADELVA/FROHAVET NORD;03/11/2020 13:25
0321030600-1-C;Lunnfjorden;CH3513222;H3;Not applicable;Norskehavet Sør;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Nordre Fosen;136;HOFSTADELVA/FROHAVET NORD;8/21/2018 2:22:18 PM
0321030600-4-C;Stokksund;CH3513222;H3;Not applicable;Norskehavet Sør;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Nordre Fosen;136;HOFSTADELVA/FROHAVET NORD;8/21/2018 2:22:39 PM
0321030600-5-C;Flatholmsundet Stokkøya;CH6513221;;Not applicable;Norskehavet Sør;Oksygenfattig fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Svak (< 1 knop);Trøndelag FK;Trøndelag;Nordre Fosen;136;HOFSTADELVA/FROHAVET NORD;1/24/2012 11:03:34 AM
0321040100-1-C;Skjørafjorden;CH2512112;H2;CW-NEA1/26;Norskehavet Sør;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Nordre Fosen;136;HOFSTADELVA/FROHAVET NORD;8/21/2018 11:09:39 AM
0321040100-2-C;Sunnskjørin;CH2512112;H2;CW-NEA1/26;Norskehavet Sør;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Nordre Fosen;136;HOFSTADELVA/FROHAVET NORD;02/07/2019 15:46
0321040201-2-C;Kråkøysundet;CH3513222;H3;CW-NEA7;Norskehavet Sør;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Nordre Fosen;136;HOFSTADELVA/FROHAVET NORD;02/03/2020 10:31
0321040201-3-C;Nesvalen;CH3513222;H3;CW-NEA7;Norskehavet Sør;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Nordre Fosen;136;HOFSTADELVA/FROHAVET NORD;1/24/2012 12:04:08 PM
0321040201-4-C;Gnaget;CH3513222;H3;CW-NEA7;Norskehavet Sør;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Trøndelag FK;Trøndelag;Nordre Fosen;136;HOFSTADELVA/FROHAVET NORD;1/24/2012 12:03:34 PM
